PM2.5,PM10,NO2,NH3,SO2,CO,OZONE,AQI
86.0,82.0,48.0,3.0,6.0,80.0,24.0,86.0
114.0,85.0,62.0,18.0,9.0,34.0,29.0,114.0
182.89870689655172,141.6742671009772,10.0,8.402852049910873,10.0,27.0,29.813642756680732,123.0
62.0,98.0,20.0,7.0,19.0,39.0,31.0,98.0
130.0,100.0,13.0,6.0,8.0,26.0,16.0,130.0
175.0,164.0,54.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,175.0
12.0,54.0,46.5886925795053,8.402852049910873,22.0,18.0,29.813642756680732,54.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,48.0,63.0,123.0
190.0,125.0,32.0,6.0,3.0,73.0,59.0,190.0
177.0,130.0,63.0,6.0,5.0,36.0,71.0,177.0
87.0,67.0,19.0,8.402852049910873,16.427413411938097,14.0,29.813642756680732,87.0
91.0,77.0,22.0,9.0,7.0,48.0,26.0,91.0
111.0,86.0,69.0,4.0,9.0,26.0,39.0,111.0
153.0,130.0,58.0,4.0,7.0,49.0,44.0,153.0
147.0,111.0,58.0,16.0,7.0,20.0,52.0,147.0
83.0,117.0,22.0,7.0,18.0,26.0,34.0,117.0
137.0,106.0,19.0,5.0,8.0,20.0,18.0,137.0
65.0,103.0,57.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,103.0
15.0,75.0,46.5886925795053,8.402852049910873,20.0,8.0,29.813642756680732,75.0
164.0,117.0,41.0,3.0,56.0,55.0,81.0,164.0
148.0,99.0,32.0,5.0,4.0,41.0,72.0,148.0
100.0,95.0,51.0,5.0,10.0,28.0,67.0,100.0
168.0,111.0,19.0,8.402852049910873,16.427413411938097,14.0,29.813642756680732,168.0
69.0,67.0,20.0,8.0,9.0,40.0,46.0,69.0
85.0,93.0,80.0,4.0,14.0,25.0,41.0,93.0
175.0,168.0,68.0,4.0,7.0,42.0,39.0,175.0
265.0,215.0,80.0,15.0,25.0,39.0,43.0,265.0
182.89870689655172,141.6742671009772,10.0,8.402852049910873,10.0,25.0,29.813642756680732,123.0
58.0,93.0,21.0,6.0,17.0,36.0,21.0,93.0
80.0,89.0,20.0,4.0,13.0,15.0,15.0,89.0
104.0,106.0,58.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,106.0
29.0,156.0,46.5886925795053,8.402852049910873,21.0,26.0,29.813642756680732,156.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,54.0,79.0,123.0
95.0,88.0,30.0,4.0,4.0,31.0,60.0,95.0
100.0,95.0,51.0,4.0,12.0,33.0,75.0,100.0
167.0,111.0,19.0,8.402852049910873,16.427413411938097,14.0,29.813642756680732,167.0
66.0,65.0,20.0,8.0,8.0,29.0,52.0,66.0
82.0,91.0,78.0,4.0,14.0,23.0,42.0,91.0
172.0,168.0,68.0,4.0,7.0,47.0,50.0,172.0
265.0,219.0,86.0,16.0,25.0,34.0,51.0,265.0
182.89870689655172,141.6742671009772,10.0,8.402852049910873,10.0,24.0,29.813642756680732,123.0
58.0,96.0,22.0,6.0,18.0,26.0,26.0,96.0
76.0,87.0,20.0,4.0,13.0,15.0,17.0,87.0
112.0,108.0,59.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,112.0
26.0,153.0,46.5886925795053,8.402852049910873,22.0,25.0,29.813642756680732,153.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.0,73.0,123.0
94.0,91.0,29.0,4.0,6.0,31.0,80.0,94.0
82.0,92.0,58.0,4.0,16.0,70.0,38.0,92.0
126.0,94.0,19.0,8.402852049910873,16.427413411938097,14.0,29.813642756680732,126.0
61.0,61.0,21.0,8.0,8.0,31.0,36.0,61.0
82.0,97.0,78.0,4.0,15.0,66.0,40.0,97.0
164.0,155.0,67.0,3.0,7.0,78.0,26.0,164.0
216.0,178.0,90.0,15.0,24.0,55.0,33.0,216.0
182.89870689655172,141.6742671009772,11.0,8.402852049910873,10.0,23.0,29.813642756680732,123.0
66.0,114.0,28.0,6.0,22.0,53.0,22.0,114.0
70.0,87.0,22.0,4.0,21.0,21.0,14.0,87.0
95.0,114.0,56.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,114.0
21.0,134.0,46.5886925795053,8.402852049910873,22.0,14.0,29.813642756680732,134.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,48.0,26.0,123.0
103.0,98.0,26.0,4.0,7.0,76.0,47.0,103.0
80.0,92.0,60.0,4.0,16.0,76.0,29.0,92.0
115.0,90.0,19.0,8.402852049910873,16.427413411938097,15.0,29.813642756680732,115.0
59.0,60.0,22.0,8.0,8.0,31.0,36.0,60.0
85.0,100.0,79.0,4.0,16.0,72.0,40.0,100.0
149.0,143.0,68.0,3.0,7.0,82.0,20.0,149.0
215.0,177.0,91.0,15.0,24.0,64.0,28.0,215.0
182.89870689655172,141.6742671009772,11.0,8.402852049910873,10.0,23.0,29.813642756680732,123.0
70.0,119.0,29.0,6.0,22.0,60.0,21.0,119.0
64.0,85.0,21.0,4.0,23.0,22.0,13.0,85.0
89.0,114.0,56.0,8.402852049910873,3.0,51.29509283819629,29.813642756680732,114.0
21.0,112.0,46.5886925795053,8.402852049910873,22.0,13.0,29.813642756680732,112.0
237.0,238.0,80.0,3.0,70.0,49.0,20.0,238.0
103.0,99.0,26.0,4.0,7.0,86.0,38.0,103.0
106.0,112.0,68.0,4.0,25.0,40.0,59.0,112.0
68.0,65.0,19.0,8.402852049910873,16.427413411938097,15.0,29.813642756680732,68.0
54.0,67.0,22.0,8.0,6.0,24.0,76.0,76.0
90.0,107.0,80.0,5.0,13.0,28.0,42.0,107.0
133.0,144.0,69.0,3.0,12.0,32.0,34.0,144.0
122.0,121.0,90.0,15.0,11.0,25.0,46.0,122.0
182.89870689655172,141.6742671009772,17.0,8.402852049910873,10.0,25.0,29.813642756680732,123.0
98.0,151.0,38.0,7.0,21.0,44.0,23.0,151.0
67.0,95.0,23.0,4.0,40.0,24.0,19.0,95.0
120.0,130.0,58.0,8.402852049910873,4.0,51.29509283819629,29.813642756680732,130.0
12.0,103.0,46.5886925795053,8.402852049910873,22.0,11.0,29.813642756680732,103.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,29.813642756680732,123.0
139.0,124.0,26.0,4.0,8.0,65.0,42.0,139.0
107.0,112.0,67.0,4.0,26.0,41.0,64.0,112.0
68.0,65.0,19.0,8.402852049910873,16.427413411938097,15.0,29.813642756680732,68.0
56.0,70.0,22.0,8.0,6.0,25.0,79.0,79.0
92.0,109.0,80.0,5.0,13.0,29.0,42.0,109.0
134.0,144.0,68.0,3.0,12.0,32.0,41.0,144.0
121.0,121.0,89.0,15.0,11.0,26.0,50.0,121.0
182.89870689655172,141.6742671009772,17.0,8.402852049910873,10.0,25.0,29.813642756680732,123.0
98.0,153.0,38.0,7.0,21.0,48.0,23.0,153.0
69.0,96.0,23.0,4.0,40.0,23.0,20.0,96.0
115.0,128.0,58.0,8.402852049910873,4.0,51.29509283819629,29.813642756680732,128.0
12.0,105.0,46.5886925795053,8.402852049910873,22.0,12.0,29.813642756680732,105.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,29.813642756680732,123.0
141.0,125.0,26.0,4.0,8.0,62.0,51.0,141.0
100.0,98.0,19.0,3.0,8.0,37.0,38.0,100.0
136.0,73.0,11.0,6.0,4.0,28.0,14.0,136.0
61.0,78.0,9.0,4.0,12.0,18.0,29.813642756680732,78.0
146.0,188.0,27.0,8.0,3.0,60.0,14.0,188.0
96.0,92.0,31.0,8.402852049910873,17.0,101.0,69.0,101.0
169.0,107.0,1.0,3.0,11.0,33.0,15.0,169.0
250.0,173.0,64.0,8.0,9.0,59.0,26.0,250.0
216.0,133.0,57.0,2.0,13.0,33.0,144.0,216.0
241.0,168.0,69.0,5.0,6.0,26.0,104.0,241.0
213.0,124.0,22.0,3.0,8.0,45.0,83.0,213.0
186.0,163.0,103.0,5.0,14.0,35.0,73.0,186.0
228.0,137.0,33.0,4.0,7.0,47.0,77.0,228.0
244.0,151.0,56.0,2.0,6.0,47.0,73.0,244.0
240.0,131.0,62.0,3.0,8.0,33.0,103.0,240.0
84.0,82.0,46.5886925795053,8.402852049910873,16.0,98.0,14.0,98.0
87.0,78.0,6.0,1.0,3.0,38.0,50.0,87.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,54.0,94.0,29.813642756680732,94.0
240.0,139.0,54.0,3.0,20.0,56.0,103.0,240.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,63.0,8.0,141.0
114.0,99.0,31.0,8.402852049910873,80.0,81.0,46.0,114.0
78.0,115.0,43.0,8.402852049910873,18.0,83.0,30.0,115.0
182.89870689655172,76.0,56.0,5.0,30.0,29.0,58.0,76.0
74.0,90.0,18.0,3.0,2.0,21.0,56.0,90.0
105.0,82.0,19.0,8.0,4.0,8.0,17.0,105.0
67.0,80.0,9.0,4.0,12.0,15.0,29.813642756680732,80.0
166.0,194.0,27.0,12.0,4.0,54.0,8.0,194.0
182.89870689655172,141.6742671009772,37.0,8.402852049910873,5.0,107.0,35.0,141.0
146.0,120.0,2.0,3.0,12.0,34.0,16.0,146.0
232.0,166.0,56.0,9.0,10.0,42.0,29.0,232.0
214.0,139.0,60.0,2.0,11.0,34.0,160.0,214.0
232.0,166.0,71.0,5.0,7.0,20.0,93.0,232.0
198.0,128.0,23.0,4.0,9.0,43.0,60.0,198.0
180.0,169.0,95.0,4.0,16.0,20.0,83.0,180.0
206.0,131.0,32.0,4.0,8.0,49.0,29.813642756680732,206.0
228.0,157.0,66.0,2.0,6.0,39.0,60.0,228.0
215.0,134.0,63.0,3.0,13.0,21.0,97.0,215.0
84.0,76.0,38.0,3.0,12.0,10.0,29.813642756680732,84.0
100.0,86.0,9.0,1.0,10.0,35.0,66.0,100.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,54.0,96.0,29.813642756680732,96.0
234.0,142.0,59.0,3.0,20.0,40.0,74.0,234.0
188.0,130.0,26.0,8.402852049910873,68.0,79.0,43.0,188.0
73.0,110.0,43.0,8.402852049910873,18.0,98.0,36.0,110.0
182.89870689655172,82.0,59.0,4.0,54.0,16.0,41.0,82.0
63.0,89.0,19.0,3.0,5.0,36.0,47.0,89.0
50.0,47.0,10.0,6.0,4.0,14.0,16.0,50.0
51.0,76.0,9.0,4.0,11.0,16.0,29.813642756680732,76.0
94.0,160.0,22.0,10.0,6.0,51.0,25.0,160.0
182.89870689655172,141.6742671009772,41.0,8.402852049910873,7.0,108.0,18.0,141.0
99.0,141.6742671009772,2.0,4.0,12.0,33.0,36.0,99.0
152.0,138.0,47.0,7.0,13.0,44.0,21.0,152.0
136.0,111.0,50.0,3.0,15.0,32.0,65.0,136.0
144.0,147.0,66.0,5.0,11.0,20.0,73.0,147.0
125.0,112.0,22.0,5.0,10.0,45.0,52.0,125.0
130.0,151.0,86.0,5.0,14.0,27.0,50.0,151.0
153.0,128.0,24.0,4.0,10.0,44.0,29.813642756680732,153.0
144.0,135.0,56.0,2.0,7.0,49.0,28.0,144.0
115.0,110.0,52.0,4.0,10.0,17.0,75.0,115.0
69.0,76.0,51.0,3.0,10.0,18.0,29.813642756680732,76.0
73.0,78.0,7.0,1.0,8.0,44.0,57.0,78.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,94.0,29.813642756680732,94.0
148.0,130.0,56.0,2.0,32.0,49.0,43.0,148.0
171.0,127.0,27.0,8.402852049910873,69.0,80.0,44.0,171.0
78.0,106.0,42.0,8.402852049910873,18.0,89.0,37.0,106.0
182.89870689655172,89.0,59.0,5.0,70.0,27.0,40.0,89.0
62.0,89.0,18.0,3.0,5.0,35.0,53.0,89.0
50.0,49.0,11.0,6.0,4.0,17.0,16.0,50.0
53.0,80.0,9.0,4.0,11.0,16.0,29.813642756680732,80.0
94.0,161.0,24.0,12.0,5.0,56.0,28.0,161.0
182.89870689655172,141.6742671009772,42.0,8.402852049910873,8.0,106.0,28.0,141.0
104.0,141.6742671009772,3.0,4.0,12.0,33.0,36.0,104.0
157.0,142.0,52.0,7.0,13.0,45.0,23.0,157.0
143.0,113.0,50.0,3.0,15.0,28.0,88.0,143.0
148.0,159.0,74.0,5.0,12.0,21.0,94.0,159.0
128.0,115.0,23.0,5.0,10.0,43.0,79.0,128.0
134.0,153.0,87.0,6.0,12.0,25.0,80.0,153.0
155.0,133.0,25.0,4.0,10.0,34.0,29.813642756680732,155.0
146.0,138.0,57.0,2.0,7.0,45.0,38.0,146.0
117.0,108.0,53.0,4.0,10.0,19.0,92.0,117.0
70.0,78.0,56.0,3.0,20.0,16.0,29.813642756680732,78.0
73.0,80.0,8.0,1.0,8.0,43.0,53.0,80.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,95.0,29.813642756680732,95.0
150.0,133.0,55.0,2.0,31.0,42.0,68.0,150.0
169.0,126.0,27.0,8.402852049910873,70.0,80.0,43.0,169.0
75.0,106.0,43.0,8.402852049910873,18.0,101.0,35.0,106.0
182.89870689655172,88.0,58.0,5.0,60.0,27.0,50.0,88.0
73.0,94.0,18.0,3.0,6.0,55.0,27.0,94.0
48.0,141.6742671009772,10.0,6.0,4.0,13.0,18.0,48.0
44.0,68.0,9.0,4.0,11.0,16.0,29.813642756680732,68.0
92.0,174.0,26.0,13.0,6.0,98.0,16.0,174.0
182.89870689655172,141.6742671009772,43.0,8.402852049910873,10.0,103.0,43.0,141.0
117.0,141.6742671009772,4.0,3.0,11.0,33.0,13.0,117.0
164.0,143.0,59.0,7.0,13.0,63.0,16.0,164.0
147.0,114.0,48.0,3.0,15.0,31.0,110.0,147.0
150.0,149.0,77.0,5.0,11.0,37.0,83.0,150.0
134.0,120.0,24.0,5.0,10.0,50.0,83.0,134.0
142.0,161.0,88.0,7.0,10.0,47.0,70.0,161.0
147.0,127.0,25.0,4.0,9.0,59.0,29.813642756680732,147.0
142.0,137.0,58.0,2.0,7.0,49.0,35.0,142.0
123.0,109.0,55.0,4.0,11.0,32.0,88.0,123.0
71.0,80.0,59.0,4.0,23.0,80.0,29.813642756680732,80.0
76.0,89.0,10.0,1.0,8.0,76.0,48.0,89.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,84.0,29.813642756680732,84.0
160.0,139.0,73.0,3.0,26.0,58.0,53.0,160.0
177.0,128.0,28.0,8.402852049910873,71.0,91.0,43.0,177.0
73.0,109.0,48.0,8.402852049910873,18.0,113.0,26.0,113.0
182.89870689655172,88.0,58.0,5.0,48.0,58.0,35.0,88.0
77.0,96.0,17.0,3.0,6.0,63.0,27.0,96.0
49.0,141.6742671009772,10.0,6.0,4.0,13.0,18.0,49.0
42.0,62.0,9.0,4.0,11.0,16.0,29.813642756680732,62.0
93.0,176.0,26.0,13.0,6.0,105.0,12.0,176.0
182.89870689655172,141.6742671009772,43.0,8.402852049910873,10.0,102.0,42.0,141.0
118.0,141.6742671009772,4.0,3.0,11.0,33.0,12.0,118.0
166.0,146.0,59.0,7.0,13.0,71.0,11.0,166.0
145.0,113.0,47.0,3.0,15.0,30.0,99.0,145.0
151.0,149.0,78.0,5.0,11.0,47.0,68.0,151.0
135.0,119.0,24.0,5.0,10.0,57.0,74.0,135.0
137.0,156.0,90.0,8.0,10.0,57.0,62.0,156.0
139.0,122.0,25.0,4.0,9.0,63.0,29.813642756680732,139.0
140.0,136.0,58.0,2.0,7.0,55.0,28.0,140.0
124.0,108.0,56.0,4.0,11.0,38.0,76.0,124.0
70.0,80.0,60.0,4.0,23.0,92.0,29.813642756680732,92.0
80.0,92.0,11.0,1.0,8.0,85.0,46.0,92.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,81.0,29.813642756680732,81.0
155.0,132.0,73.0,3.0,25.0,65.0,45.0,155.0
178.0,129.0,28.0,8.402852049910873,72.0,94.0,43.0,178.0
73.0,110.0,48.0,8.402852049910873,18.0,115.0,24.0,115.0
182.89870689655172,88.0,58.0,5.0,47.0,67.0,30.0,88.0
90.0,104.0,16.0,3.0,11.0,45.0,52.0,104.0
107.0,75.0,15.0,7.0,4.0,24.0,14.0,107.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,17.0,29.813642756680732,141.0
109.0,189.0,19.0,14.0,7.0,67.0,15.0,189.0
98.0,99.0,47.0,8.402852049910873,13.0,115.0,18.0,115.0
119.0,90.0,6.0,3.0,11.0,33.0,11.0,119.0
210.0,173.0,58.0,7.0,12.0,72.0,12.0,210.0
220.0,146.0,56.0,3.0,22.0,33.0,21.0,220.0
206.0,182.0,101.0,7.0,8.0,42.0,36.0,206.0
154.0,124.0,32.0,5.0,10.0,53.0,44.0,154.0
184.0,200.0,109.0,11.0,8.0,49.0,27.0,200.0
201.0,148.0,24.0,4.0,10.0,87.0,29.813642756680732,201.0
220.0,174.0,59.0,2.0,8.0,80.0,13.0,220.0
220.0,139.0,40.0,4.0,13.0,62.0,14.0,220.0
82.0,86.0,74.0,6.0,26.0,25.0,29.813642756680732,86.0
109.0,108.0,13.0,1.0,6.0,53.0,49.0,109.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,83.0,29.813642756680732,83.0
198.0,153.0,83.0,3.0,16.0,56.0,30.0,198.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,66.0,16.0,141.0
228.0,152.0,29.0,8.402852049910873,75.0,85.0,43.0,228.0
59.0,104.0,45.0,8.402852049910873,18.0,99.0,26.0,104.0
182.89870689655172,88.0,58.0,5.0,29.0,44.0,32.0,88.0
89.0,104.0,16.0,3.0,12.0,41.0,54.0,104.0
107.0,75.0,15.0,7.0,4.0,24.0,15.0,107.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,17.0,29.813642756680732,141.0
110.0,192.0,18.0,14.0,11.0,68.0,14.0,192.0
97.0,98.0,47.0,8.402852049910873,13.0,115.0,20.0,115.0
122.0,92.0,7.0,3.0,11.0,33.0,14.0,122.0
213.0,174.0,58.0,7.0,12.0,70.0,16.0,213.0
223.0,147.0,56.0,3.0,23.0,32.0,23.0,223.0
203.0,184.0,104.0,7.0,8.0,41.0,41.0,203.0
155.0,122.0,34.0,5.0,10.0,56.0,49.0,155.0
187.0,201.0,113.0,12.0,8.0,45.0,39.0,201.0
203.0,148.0,24.0,4.0,10.0,87.0,29.813642756680732,203.0
224.0,176.0,57.0,2.0,8.0,77.0,18.0,224.0
225.0,139.0,40.0,4.0,13.0,59.0,20.0,225.0
85.0,87.0,76.0,6.0,25.0,27.0,29.813642756680732,87.0
110.0,108.0,13.0,1.0,5.0,49.0,47.0,110.0
182.89870689655172,41.0,46.5886925795053,8.402852049910873,56.0,86.0,29.813642756680732,86.0
200.0,154.0,84.0,3.0,16.0,53.0,38.0,200.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,66.0,16.0,141.0
230.0,152.0,29.0,8.402852049910873,76.0,85.0,42.0,230.0
57.0,103.0,44.0,8.402852049910873,18.0,101.0,26.0,103.0
182.89870689655172,87.0,59.0,5.0,30.0,45.0,36.0,87.0
182.89870689655172,141.6742671009772,3.0,8.402852049910873,7.0,12.0,37.0,188.25510204081633
182.89870689655172,141.6742671009772,3.0,1.0,8.0,11.0,51.0,188.25510204081633
182.89870689655172,141.6742671009772,2.0,8.402852049910873,7.0,17.0,30.0,188.25510204081633
182.89870689655172,141.6742671009772,3.0,8.402852049910873,7.0,11.0,29.0,188.25510204081633
182.89870689655172,141.6742671009772,2.0,8.402852049910873,7.0,11.0,23.0,188.25510204081633
58.0,49.0,17.0,11.0,4.0,68.0,21.0,68.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,80.0,6.0,184.0
144.0,114.0,15.0,19.0,4.0,72.0,56.0,144.0
159.0,140.0,28.0,1.0,28.0,71.0,19.0,159.0
108.0,101.0,17.0,18.0,4.0,71.0,43.0,108.0
248.0,204.0,29.0,1.0,27.0,79.0,26.0,248.0
105.0,98.0,17.0,18.0,4.0,72.0,59.0,105.0
248.0,206.0,29.0,1.0,27.0,61.0,34.0,248.0
95.0,99.0,17.0,19.0,4.0,72.0,35.0,99.0
265.0,222.0,29.0,1.0,27.0,84.0,16.0,265.0
95.0,99.0,18.0,20.0,4.0,72.0,27.0,99.0
271.0,229.0,29.0,1.0,27.0,90.0,10.0,271.0
112.0,114.0,24.0,20.0,5.0,73.0,26.0,114.0
349.0,294.0,29.0,1.0,31.0,130.0,18.0,349.0
113.0,115.0,24.0,19.0,6.0,74.0,34.0,115.0
364.0,306.0,29.0,1.0,32.0,131.0,25.0,364.0
159.0,102.0,13.0,3.0,14.0,40.0,17.0,159.0
101.0,91.0,23.0,8.402852049910873,10.0,86.0,29.813642756680732,101.0
151.0,119.0,18.0,4.0,9.0,50.0,34.0,151.0
94.0,124.0,30.0,3.0,14.0,14.0,20.0,124.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,18.0,25.0,101.0
271.0,158.0,12.0,3.0,34.0,39.0,15.0,271.0
164.0,130.0,22.0,9.0,19.0,52.0,13.0,164.0
163.0,146.0,7.0,8.402852049910873,13.0,11.0,29.813642756680732,163.0
128.0,97.0,12.0,3.0,13.0,9.0,26.0,128.0
98.0,89.0,23.0,8.402852049910873,9.0,93.0,29.813642756680732,98.0
125.0,109.0,22.0,4.0,7.0,39.0,33.0,125.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,51.29509283819629,20.0,101.0
74.0,93.0,24.0,3.0,6.0,17.0,28.0,93.0
315.0,209.0,12.0,3.0,44.0,37.0,24.0,315.0
117.0,113.0,18.0,8.0,16.0,53.0,8.0,117.0
147.0,117.0,7.0,8.402852049910873,13.0,9.0,29.813642756680732,147.0
67.0,61.0,13.0,3.0,9.0,34.0,31.0,67.0
88.0,78.0,23.0,8.402852049910873,9.0,89.0,29.813642756680732,89.0
97.0,92.0,18.0,5.0,7.0,42.0,15.0,97.0
118.0,90.0,8.0,1.0,11.0,51.29509283819629,5.0,118.0
53.0,63.0,24.0,3.0,6.0,18.0,13.0,63.0
171.0,113.0,12.0,3.0,30.0,40.0,7.0,171.0
67.0,81.0,18.0,7.0,20.0,46.0,7.0,81.0
99.0,96.0,7.0,8.402852049910873,14.0,10.0,29.813642756680732,99.0
63.0,56.0,13.0,3.0,9.0,30.0,37.0,63.0
80.0,73.0,23.0,8.402852049910873,9.0,88.0,29.813642756680732,88.0
106.0,96.0,18.0,5.0,8.0,42.0,18.0,106.0
118.0,90.0,8.0,1.0,11.0,51.29509283819629,8.0,118.0
52.0,60.0,26.0,3.0,6.0,20.0,15.0,60.0
171.0,113.0,12.0,3.0,16.427413411938097,46.0,7.0,171.0
67.0,80.0,19.0,7.0,20.0,44.0,8.0,80.0
100.0,98.0,7.0,8.402852049910873,13.0,10.0,29.813642756680732,100.0
56.0,48.0,13.0,3.0,8.0,23.0,50.0,56.0
59.0,59.0,23.0,8.402852049910873,9.0,89.0,29.813642756680732,89.0
106.0,96.0,18.0,5.0,8.0,42.0,13.0,106.0
81.0,73.0,8.0,1.0,10.0,51.29509283819629,8.0,81.0
48.0,53.0,30.0,3.0,5.0,22.0,15.0,53.0
182.89870689655172,141.6742671009772,12.0,3.0,16.427413411938097,45.0,4.0,101.0
64.0,72.0,18.0,7.0,20.0,44.0,7.0,72.0
91.0,91.0,7.0,8.402852049910873,13.0,13.0,29.813642756680732,91.0
55.0,47.0,13.0,3.0,9.0,23.0,88.0,88.0
55.0,57.0,23.0,8.402852049910873,9.0,89.0,29.813642756680732,89.0
107.0,97.0,18.0,5.0,8.0,43.0,12.0,107.0
76.0,70.0,8.0,1.0,10.0,51.29509283819629,7.0,76.0
49.0,53.0,30.0,3.0,5.0,22.0,14.0,53.0
182.89870689655172,141.6742671009772,12.0,3.0,16.427413411938097,42.0,4.0,101.0
62.0,69.0,18.0,7.0,20.0,44.0,7.0,69.0
89.0,90.0,7.0,8.402852049910873,13.0,13.0,29.813642756680732,90.0
60.0,46.0,12.0,3.0,8.0,36.0,4.0,60.0
43.0,45.0,22.0,8.402852049910873,10.0,89.0,29.813642756680732,89.0
114.0,101.0,23.0,5.0,10.0,44.0,11.0,114.0
61.0,57.0,8.0,1.0,9.0,51.29509283819629,7.0,61.0
60.0,62.0,40.0,3.0,4.0,22.0,13.0,62.0
182.89870689655172,141.6742671009772,12.0,3.0,19.0,33.0,4.0,101.0
47.0,46.0,17.0,7.0,16.0,51.0,6.0,51.0
62.0,72.0,7.0,8.402852049910873,13.0,10.0,29.813642756680732,72.0
61.0,47.0,12.0,3.0,9.0,35.0,4.0,61.0
47.0,48.0,23.0,8.402852049910873,10.0,89.0,29.813642756680732,89.0
117.0,102.0,24.0,5.0,10.0,41.0,12.0,117.0
61.0,57.0,8.0,1.0,9.0,51.29509283819629,8.0,61.0
60.0,62.0,40.0,3.0,4.0,22.0,13.0,62.0
182.89870689655172,141.6742671009772,12.0,3.0,19.0,30.0,5.0,101.0
45.0,44.0,17.0,7.0,16.0,51.0,7.0,51.0
62.0,73.0,7.0,8.402852049910873,13.0,10.0,29.813642756680732,73.0
107.0,98.0,44.0,10.0,10.0,64.0,49.0,107.0
76.0,95.0,18.0,3.0,21.0,29.0,46.0,95.0
317.0,279.0,40.0,12.0,31.0,59.0,50.0,317.0
61.0,92.0,48.0,7.0,13.0,29.0,61.0,92.0
116.0,154.0,88.0,8.402852049910873,16.427413411938097,72.0,26.0,154.0
87.0,100.0,51.0,12.0,17.0,57.0,42.0,100.0
223.0,157.0,28.0,8.402852049910873,9.0,42.0,37.0,223.0
129.0,119.0,39.0,7.0,10.0,41.0,50.0,129.0
161.0,122.0,27.0,6.0,10.0,30.0,71.0,161.0
115.0,110.0,32.0,10.0,8.0,91.0,25.0,115.0
161.0,119.0,34.0,11.0,11.0,47.0,82.0,161.0
74.0,92.0,21.0,2.0,21.0,21.0,82.0,92.0
287.0,223.0,51.0,8.0,48.0,39.0,60.0,287.0
83.0,119.0,61.0,10.0,8.0,20.0,73.0,119.0
182.89870689655172,141.6742671009772,46.5886925795053,8.402852049910873,16.427413411938097,32.0,56.0,137.0
186.0,146.0,68.0,25.0,30.0,65.0,50.0,186.0
223.0,206.0,29.0,8.402852049910873,11.0,60.0,37.0,223.0
137.0,131.0,34.0,7.0,10.0,30.0,54.0,137.0
124.0,109.0,26.0,5.0,8.0,34.0,92.0,124.0
118.0,119.0,36.0,11.0,9.0,47.0,47.0,119.0
74.0,78.0,39.0,10.0,9.0,39.0,56.0,78.0
61.0,83.0,19.0,4.0,19.0,23.0,40.0,83.0
271.0,204.0,45.0,9.0,36.0,59.0,33.0,271.0
70.0,102.0,52.0,8.0,11.0,27.0,56.0,102.0
147.0,144.0,67.0,6.0,12.0,25.0,38.0,147.0
118.0,120.0,69.0,22.0,18.0,31.0,40.0,120.0
218.0,200.0,34.0,8.402852049910873,11.0,69.0,25.0,218.0
95.0,104.0,36.0,6.0,10.0,24.0,35.0,104.0
130.0,96.0,29.0,5.0,10.0,33.0,56.0,130.0
112.0,118.0,38.0,11.0,8.0,54.0,27.0,118.0
73.0,77.0,44.0,10.0,9.0,33.0,65.0,77.0
59.0,82.0,20.0,5.0,21.0,21.0,58.0,82.0
275.0,206.0,41.0,10.0,37.0,48.0,45.0,275.0
70.0,104.0,53.0,8.0,14.0,26.0,58.0,104.0
144.0,141.0,68.0,6.0,13.0,22.0,46.0,144.0
115.0,119.0,72.0,23.0,17.0,59.0,40.0,119.0
217.0,201.0,33.0,8.402852049910873,12.0,68.0,45.0,217.0
